lag,source,target,beta
2,Reporting test results,Linking CXX executable,0.0014004316658637835
2,Restarting database service,Linking CXX executable,-0.0
2,Restarting failed containers,Linking CXX executable,-0.0012609156144680613
2,Restoring database,Linking CXX executable,0.005067358125206192
2,Reviewing dependencies,Linking CXX executable,0.0
2,Running integration tests,Linking CXX executable,-0.0008000693526062421
2,Running linter checks,Linking CXX executable,-0.0016929164211680822
2,Running performance tests,Linking CXX executable,0.0
2,Running regression tests,Linking CXX executable,0.003684847718200846
2,Running security scan,Linking CXX executable,-0.0006372472043299504
2,Running smoke tests,Linking CXX executable,-0.0
2,Running unit tests,Linking CXX executable,-0.16767966409974988
2,Scanning for secrets in code,Linking CXX executable,0.029599811368130755
2,Seeding database,Linking CXX executable,-0.0017400550710907293
2,Sending Slack notification,Linking CXX executable,0.0015343362911822206
2,Sending report via email,Linking CXX executable,-0.0
2,Signing release packages,Linking CXX executable,-0.0
2,Starting CI job,Linking CXX executable,0.0
2,Syncing mirrors,Linking CXX executable,0.0005444830369235073
2,Syncing with GitHub,Linking CXX executable,0.0
2,"TRACE socket recv timeout, backing off 200ms",Linking CXX executable,0.0
2,Tagging Docker image,Linking CXX executable,0.0
2,Tracking build metrics,Linking CXX executable,0.00010304546459982435
2,Triggering downstream jobs,Linking CXX executable,0.0016245126267885926
2,Triggering webhook,Linking CXX executable,-0.00042935251728155866
2,Uploading crash reports,Linking CXX executable,-0.0014578701819110997
2,Uploading logs to S3,Linking CXX executable,-0.0
2,Uploading sourcemaps,Linking CXX executable,0.001005339623105624
2,Validating Kubernetes manifests,Linking CXX executable,-0.0
2,Validating deployment,Linking CXX executable,-0.0
2,Verifying checksums,Linking CXX executable,0.0
2,Verifying dependency integrity,Linking CXX executable,0.002801813599602035
2,Verifying digital signatures,Linking CXX executable,0.0
2,Verifying git tag signature,Linking CXX executable,0.0
2,Verifying service health checks,Linking CXX executable,0.0005176268917301507
2,WARN retrying connection to mirror (attempt 3/5),Linking CXX executable,-0.0011797752400342764
2,^[[0;31mANSI color spill^[[0m,Linking CXX executable,0.0
2,dmesg: CPU soft lockup detected on core 3,Linking CXX executable,-0.0007759544269566928
2,gc: collecting generation 2 ... done,Linking CXX executable,0.0
2,java.lang.NullPointerException at com.example.Main:142,Linking CXX executable,-0.0
2,###### random boundary #####,Linking shared libraries,0.0
2,Analyzing CPU usage,Linking shared libraries,0.0
2,Analyzing historical trends,Linking shared libraries,0.0
2,Analyzing static code,Linking shared libraries,0.0
2,Archiving build artifacts,Linking shared libraries,-0.0
2,Backing up database,Linking shared libraries,-0.0
2,Building CXX object,Linking shared libraries,-0.0
2,Building Java classes,Linking shared libraries,-0.0
2,Checking available memory,Linking shared libraries,-0.0
2,Checking code style,Linking shared libraries,-0.0
2,Checking database connectivity,Linking shared libraries,0.0
2,Checking disk space,Linking shared libraries,-0.0
2,Checking out branch,Linking shared libraries,-0.0
2,Cleaning Docker cache,Linking shared libraries,-0.0
2,Cloning repository,Linking shared libraries,-0.0
2,Compiling TypeScript files,Linking shared libraries,-0.0
2,Compressing log files,Linking shared libraries,0.0
2,Configuring build environment,Linking shared libraries,-0.0
2,Converting markdown to HTML,Linking shared libraries,-0.0
2,Creating Jira ticket,Linking shared libraries,-0.0
2,Creating git tag,Linking shared libraries,-0.0
2,Creating new pipeline configuration,Linking shared libraries,-0.0
2,Creating release notes,Linking shared libraries,0.0
2,Creating version header,Linking shared libraries,0.0
2,Decrypting configuration files,Linking shared libraries,0.0
2,Dependency chain resolved,Linking shared libraries,-0.0
2,Deploying Helm charts,Linking shared libraries,-0.0
2,Deploying to production,Linking shared libraries,0.0
2,Deploying to staging environment,Linking shared libraries,0.0
2,Deprecated function used,Linking shared libraries,-0.0
2,Encrypting artifacts,Linking shared libraries,-0.0
2,Entering compilation loop,Linking shared libraries,-0.0
2,Finalizing CI job,Linking shared libraries,0.0
2,Formatting source code,Linking shared libraries,0.0
2,Generating code coverage report,Linking shared libraries,0.0
2,Generating documentation with Doxygen,Linking shared libraries,0.0
2,Generating system diagnostics,Linking shared libraries,-0.0
2,Installing dependencies,Linking shared libraries,-0.0
2,Linker returned non-zero exit code,Linking shared libraries,-0.0
2,Linking CXX executable,Linking shared libraries,-0.0
2,Logging build statistics,Linking shared libraries,-0.0
2,Logging health status,Linking shared libraries,0.0
2,Measuring memory usage,Linking shared libraries,-0.0
2,Merging pull request,Linking shared libraries,-0.0
2,Migrating database schema,Linking shared libraries,-0.0
2,Monitoring build agents,Linking shared libraries,0.0
2,Notifying release manager,Linking shared libraries,-0.0
2,Optimizing assets,Linking shared libraries,-0.0
2,Out of memory during linking stage,Linking shared libraries,-0.0
2,Patching vulnerabilities,Linking shared libraries,-0.0
2,Publishing artifacts to repository,Linking shared libraries,-0.0
2,Publishing site,Linking shared libraries,-0.0
2,Pulling Docker base image,Linking shared libraries,0.0
2,Pushing Docker image,Linking shared libraries,0.0
2,Pushing changes to remote,Linking shared libraries,-0.0
2,Rebalancing workloads,Linking shared libraries,-0.0
2,Rebasing branch,Linking shared libraries,-0.0
2,Rebooting build server,Linking shared libraries,-0.0
2,Rebuilding failed jobs,Linking shared libraries,-0.0
2,Reporting test results,Linking shared libraries,-0.0
2,Restarting database service,Linking shared libraries,0.0
2,Restarting failed containers,Linking shared libraries,-0.0
2,Restoring database,Linking shared libraries,-0.0
2,Reviewing dependencies,Linking shared libraries,-0.0
2,Running integration tests,Linking shared libraries,-0.0
2,Running linter checks,Linking shared libraries,-0.0
2,Running performance tests,Linking shared libraries,-0.0
2,Running regression tests,Linking shared libraries,-0.0
2,Running security scan,Linking shared libraries,-0.0
2,Running smoke tests,Linking shared libraries,-0.0
2,Running unit tests,Linking shared libraries,-0.0
2,Scanning for secrets in code,Linking shared libraries,0.0
2,Seeding database,Linking shared libraries,-0.0
2,Sending Slack notification,Linking shared libraries,-0.0
2,Sending report via email,Linking shared libraries,0.0
2,Signing release packages,Linking shared libraries,-0.0
2,Starting CI job,Linking shared libraries,-0.0
2,Syncing mirrors,Linking shared libraries,0.0
2,Syncing with GitHub,Linking shared libraries,0.0
2,"TRACE socket recv timeout, backing off 200ms",Linking shared libraries,-0.0
2,Tagging Docker image,Linking shared libraries,-0.0
2,Tracking build metrics,Linking shared libraries,-0.0
2,Triggering downstream jobs,Linking shared libraries,-0.0
2,Triggering webhook,Linking shared libraries,-0.0
2,Uploading crash reports,Linking shared libraries,-0.0
2,Uploading logs to S3,Linking shared libraries,-0.0
2,Uploading sourcemaps,Linking shared libraries,0.0
2,Validating Kubernetes manifests,Linking shared libraries,0.0
2,Validating deployment,Linking shared libraries,-0.0
2,Verifying checksums,Linking shared libraries,-0.0
2,Verifying dependency integrity,Linking shared libraries,-0.0
2,Verifying digital signatures,Linking shared libraries,-0.0
2,Verifying git tag signature,Linking shared libraries,-0.0
2,Verifying service health checks,Linking shared libraries,-0.0
2,WARN retrying connection to mirror (attempt 3/5),Linking shared libraries,-0.0
2,^[[0;31mANSI color spill^[[0m,Linking shared libraries,-0.0
2,dmesg: CPU soft lockup detected on core 3,Linking shared libraries,-0.0
2,gc: collecting generation 2 ... done,Linking shared libraries,-0.0
2,java.lang.NullPointerException at com.example.Main:142,Linking shared libraries,-0.0
2,###### random boundary #####,Logging build statistics,-0.0
2,Analyzing CPU usage,Logging build statistics,-0.0
2,Analyzing historical trends,Logging build statistics,0.0
2,Analyzing static code,Logging build statistics,0.0
2,Archiving build artifacts,Logging build statistics,-0.0
2,Backing up database,Logging build statistics,-0.0
2,Building CXX object,Logging build statistics,-0.0
2,Building Java classes,Logging build statistics,-0.0
2,Checking available memory,Logging build statistics,0.0
2,Checking code style,Logging build statistics,-0.0
2,Checking database connectivity,Logging build statistics,0.0
2,Checking disk space,Logging build statistics,-0.0
2,Checking out branch,Logging build statistics,-0.0
2,Cleaning Docker cache,Logging build statistics,-0.0
2,Cloning repository,Logging build statistics,-0.0
2,Compiling TypeScript files,Logging build statistics,-0.0
2,Compressing log files,Logging build statistics,0.0
2,Configuring build environment,Logging build statistics,-0.0
2,Converting markdown to HTML,Logging build statistics,-0.0
2,Creating Jira ticket,Logging build statistics,-0.0
2,Creating git tag,Logging build statistics,-0.0
2,Creating new pipeline configuration,Logging build statistics,0.0
2,Creating release notes,Logging build statistics,0.0
2,Creating version header,Logging build statistics,0.0
2,Decrypting configuration files,Logging build statistics,-0.0
2,Dependency chain resolved,Logging build statistics,-0.0
2,Deploying Helm charts,Logging build statistics,-0.0
2,Deploying to production,Logging build statistics,0.0
2,Deploying to staging environment,Logging build statistics,0.0
2,Deprecated function used,Logging build statistics,-0.0
2,Encrypting artifacts,Logging build statistics,-0.0
2,Entering compilation loop,Logging build statistics,-0.0
2,Finalizing CI job,Logging build statistics,-0.0
2,Formatting source code,Logging build statistics,0.0
2,Generating code coverage report,Logging build statistics,-0.0
2,Generating documentation with Doxygen,Logging build statistics,0.0
2,Generating system diagnostics,Logging build statistics,-0.0
2,Installing dependencies,Logging build statistics,-0.0
2,Linker returned non-zero exit code,Logging build statistics,-0.0
2,Linking CXX executable,Logging build statistics,0.0
2,Linking shared libraries,Logging build statistics,-0.0
2,Logging health status,Logging build statistics,0.0
2,Measuring memory usage,Logging build statistics,-0.0
2,Merging pull request,Logging build statistics,-0.0
2,Migrating database schema,Logging build statistics,-0.0
2,Monitoring build agents,Logging build statistics,0.0
2,Notifying release manager,Logging build statistics,-0.0
2,Optimizing assets,Logging build statistics,0.0
2,Out of memory during linking stage,Logging build statistics,-0.0
2,Patching vulnerabilities,Logging build statistics,-0.0
2,Publishing artifacts to repository,Logging build statistics,-0.0
2,Publishing site,Logging build statistics,-0.0
2,Pulling Docker base image,Logging build statistics,-0.0
2,Pushing Docker image,Logging build statistics,0.0
